Bewerken,Type,Lidkaartnummer,Organisatie/vereniging,Naam,Familienaam,Straat,Huisnummer,Bus,Pc,Gemeente,Geboortedatum,Vervalt,Status,Afdrukken,Prijs,ogm,E-mailadres,Nid,Betaald op,userGroups,status
bewerken,Groep,40342,VOORZIENIGHEID,,,DEMERSTRAAT,12,,3290,DIEST,6/02/2008,01/03/2021,Betaald,Lidkaart afprinten | Etiket afprinten,30,+++000/0040/34287+++,roel.claes@diest.be,18837,01/03/2020,membersGroup,inactive
bewerken,Groep,96418,SINT-DONATUS MIDDENSCHOOL,,,DENDERMONDESTRAAT,26,,1785,MERCHTEM,1/01/2016,01/04/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0096/41897+++,MIDDENSCHOOL@SINTDONATUS.BE,19604,01/04/2022,membersGroup,inactive
bewerken,Groep,210925,Maison de Quartier - CPAS de Hotton,,,des Ecoles,29,,6990,HOTTON,,01/05/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0210/92547+++,carine.maquet@cpashotton.be,31956,01/05/2023,membersGroup,inactive
bewerken,Groep,211050,Haspo Stadsrand,,,Diestersteenweg,146,,3800,SINT-TRUIDEN,,01/06/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/05075+++,info.stadsrand@hasp-o.be,32081,01/06/2024,membersGroup,inactive
bewerken,Groep,208189,Bouworde vzw,,,Diestsesteenweg,49,,3010,Kessel-Lo,,01/04/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/18927+++,barbara@bouworde.be,29204,01/04/2024,membersGroup,inactive
bewerken,Groep,207364,DCLA,,,Diestsesteenweg,272,bus /,3010,Kessel Lo,,01/11/2022,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0207/36475+++,rik.donders@gmail.com,28377,01/11/2021,membersGroup,inactive
bewerken,Groep,209251,MINIEMENINSTITUUT,,,Diestsestraat,163,,3000,LEUVEN,,01/11/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/25122+++,tinne.alaerts@min.ksleuven.be,30277,01/11/2023,membersGroup,inactive
bewerken,Groep,90143,KASTEELLOPERS VORSELAAR VZW,,,DIJKBAAN,49,,2290,VORSELAAR,22/05/2014,01/04/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0090/14330+++,RENE.JACOBS49@HOTMAIL.COM,19298,01/04/2024,membersGroup,inactive
bewerken,Groep,208515,Sambaband MoChito,,,Diksmuidse heerweg,80,,8000,BRUGGE,,01/06/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/51562+++,samrogiers1@hotmail.com,29531,01/06/2023,membersGroup,inactive
bewerken,Groep,209993,Atheneum Hoboken,,,Distelvinklaan,22,,2660,Hoboken,,01/01/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/99385+++,technischadviseur@atheneumhoboken.be,31022,01/01/2024,membersGroup,inactive
bewerken,Groep,204454,GBS Hoegaarden,,,Doelstraat,76,,3320,HOEGAARDEN,,01/03/2021,On hold,Lidkaart afprinten | Etiket afprinten,22,+++000/0204/45475+++,gbsbeleidls@skynet.be,25450,01/03/2020,membersGroup,inactive
bewerken,Groep,101062,JEUGDVAKANTIES GENTSE TREKVOGELS,,,Doelstraat,9,,9520,Sint-Lievens-Houtem,5/02/2018,01/04/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0101/06285+++,VEERLE.WILLE1@GMAIL.COM,19917,01/04/2022,membersGroup,inactive
bewerken,Groep,210723,Vlaams centrum voor Circuskunsten,,,Dok - Noord,4F,,9000,GENT,,01/04/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0210/72339+++,peter@circuscentrum.be,31754,01/04/2024,membersGroup,inactive
bewerken,Groep,209037,Katholieke Hogeschool VIVES Zuid,,,Doorniksesteenweg,145,,8500,Kortrijk,,01/03/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/03702+++,delphine.ghekiere@vives.be,30063,01/03/2024,membersGroup,inactive
bewerken,Groep,211809,VBS Sint-Laurens,,,Dorp,21,,9185,WACHTEBEKE,,01/10/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/80958+++,karolien.de.waele@sintlaurens.be,32842,01/10/2023,membersGroup,inactive
bewerken,Groep,209108,GBS Op Dreef,,,Dorpsstraat,39,,3545,HALEN,,01/10/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/10873+++,directie@opdreef.be,30134,01/10/2022,membersGroup,inactive
bewerken,Groep,208077,Koninklijke Belgische Handbalbond,,,Dorpsstraat,74,,3545,Zelem,,01/03/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/07712+++,linde.panis@handbal.be,29092,01/03/2022,membersGroup,inactive
bewerken,Groep,204260,VC Bertem-Leefdaal,,,Dorpstraat,257,,3061,Leefdaal,,01/11/2021,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0204/26075+++,sandra.neckebroeck@telenet.be,25256,01/11/2020,membersGroup,inactive
bewerken,Groep,206293,JEP VZW,,,Draaiboomstraat,6,,2300,TURNHOUT,,01/03/2022,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0206/29371+++,lies.moureau@turnhout.be,27300,01/03/2021,membersGroup,inactive
bewerken,Groep,207325,Campus Zomergem Bovenbouw SL,,,Dreef,47,,9930,Zomergem/ Lievegem,,01/11/2022,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0207/32536+++,deblende.karen@svsl.be,28338,01/11/2021,membersGroup,inactive
bewerken,Groep,210022,GBS Kadrie,,,Driehoekstraat,41,,2920,KALMTHOUT,,01/06/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0210/02217+++,carina.hendrickx@kadriemail.be,31051,01/06/2024,membersGroup,inactive
bewerken,Groep,209214,RONSERS,DIRK,BAETENS,DRIES,5,,9630,ZWALM,14/06/1964,01/04/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/21482+++,BAETENS.DIRK@TELENET.BE,30240,01/04/2022,membersGroup,inactive
bewerken,Groep,211363,Voetbalclub VCE Huise Ouwegem,,,Driesstraat,24,bus A,9750,Ouwegem,,01/07/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/36397+++,alain.verhoie@telenet.be,32396,01/07/2023,membersGroup,inactive
bewerken,Groep,98715,DE KLEINE WIJZER GBS,,,DROGEBROODSTRAAT,5,,2250,OLEN,23/01/2017,01/03/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0098/71566+++,secretariaat@DEKLEINWIJZER.BE,19749,01/03/2024,membersGroup,inactive
bewerken,Groep,92491,LE CRAYON,,,DUIKERSTRAAT,37,,8770,INGELMUNSTER,4/12/2014,01/02/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0092/49150+++,INFO@LC-TAALVAKANTIES.BE,19077,01/02/2024,membersGroup,inactive
bewerken,Groep,50352,Femma MOL DONK,,,DUITSLANDLAAN,29,,2400,MOL,12/03/2009,01/04/2021,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0050/35209+++,LUC1OOMS@HOTMAIL.COM,18902,01/04/2020,membersGroup,inactive
bewerken,Groep,211014,Sted Lyc Durlet,,,Durletstraat,8,,2018,ANTWERPEN,,01/05/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/01439+++,thalissa.felix@so.antwerpen.be,32045,01/05/2023,membersGroup,inactive
bewerken,Groep,211017,Xplore,,,E. BLANGENOISTRAAT,6,,2900,SCHOTEN,,01/05/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/01742+++,info@go-xplore.be,32048,01/05/2023,membersGroup,inactive
bewerken,Groep,101245,KU LEUVEN CAMPUS KULAK,,,E. SABBELAAN,53,,8550,ZWEVEGEM,7/03/2018,01/04/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0101/24574+++,KULAK.INFO@KULEUVEN.BE,19939,01/04/2024,membersGroup,inactive
bewerken,Groep,204834,Voetbalveren. SK Steenhuffel,,,Ebbing,49,,1840,Steenhuffel,,01/03/2021,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0204/83467+++,connie.willocx@telenet.be,25831,01/03/2020,membersGroup,inactive
bewerken,Groep,90014,DE HEIDETOCHTEN,,,EDINGSESTEENWEG,366,,1755,GOOIK,6/05/2014,01/06/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0090/01495+++,LUCIEN.MASSAGE@TELENET.BE,19287,01/06/2024,membersGroup,inactive
bewerken,Groep,212299,VZW Habbekrats,,,Edw. Anseeleplein,3,,9000,GENT,,01/11/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0212/29963+++,uit@habbekrats.be,33335,01/11/2023,membersGroup,inactive
bewerken,Groep,208096,KWB-Hove,,,eendenlaan,5,,2540,HOVE,,01/03/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/09631+++,jan_jespers@skynet.be,29111,01/03/2024,membersGroup,inactive
bewerken,Groep,211047,VBS De Waaier,,,Eigenhovenstraat,24A,,3060,BERTEM,,01/06/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/04772+++,directie.dewaaier@sgarchipel.be,32078,01/06/2023,membersGroup,inactive
bewerken,Groep,93133,GO! DE TANDEM,,,EIKELSTRAAT,41,,9900,EEKLO,16/03/2015,01/09/2022,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0093/13313+++,KA.EEKLO@G-O.BE,19403,01/09/2021,membersGroup,inactive
bewerken,Groep,211718,Dames Volleybal Hasselt,,,Eikenenweg,70,,3520,ZONHOVEN,,01/09/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/71864+++,secretariaat@dvhasselt.be,32751,01/09/2023,membersGroup,inactive
bewerken,Groep,213123,Musical On Stage vzw,,,Eikenlaan,14,,2242,Pulderbos,,01/04/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/12314+++,ellen@musicalonstage.be,34162,01/04/2024,membersGroup,inactive
bewerken,Groep,204589,BS De Wilg,,,Eikhof,20,,2547,Lint,,01/03/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0204/58916+++,directeur@bsdewilg.be,25585,01/03/2023,membersGroup,inactive
bewerken,Groep,211067,SBS DE HALTE MARTENSLINDE,,,EINDSTRAAT,3,,3742,Martenslinde,,01/06/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/06792+++,SBSMARTENSLINDE@BILZEN.BE,32098,01/06/2023,membersGroup,inactive
bewerken,Groep,205995,VBS DOL-FIJN,,,EKSAARDEDORP,119,,9160,,,01/06/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0205/99564+++,directie@gvbsdolfijn.be,27002,01/06/2024,membersGroup,inactive
bewerken,Groep,207060,Koninklijke Belgische Dambond,,,Elfde Julilaan,22,,8860,LENDELEDE,,01/09/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0207/06062+++,demasurejohan@gmail.com,28072,01/09/2023,membersGroup,inactive
bewerken,Groep,211074,HOTELSCHOOL HASSELT,,,ELFDE LINIESTRAAT,22,,3500,HASSELT,,01/06/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/07402+++,NANCY.DEXTERS@HOTELSCHOOL.BE,32105,01/06/2023,membersGroup,inactive
bewerken,Groep,210554,Hogeschool PXL - Business,,,Elfde-liniestraat,24,,3500,HASSELT,,01/03/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0210/55464+++,maarten.vannooten@pxl.be,31584,01/03/2023,membersGroup,inactive
bewerken,Groep,213003,Move-it-leuven (nu nog heverleesezwemvereninging vzw),,,Emiel hullebroecklaan,7,,3001,Heverlee,,01/04/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/00388+++,MARIANNE.CAPPUYNS@Heverleesezwemvereinging.be,34042,01/04/2024,membersGroup,inactive
bewerken,Groep,208206,Sint-Martinusschool,,,Emiel van Dorenlaan,145,,3600,GENK,,01/04/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/20644+++,els.c@sima-genk.be,29221,01/04/2023,membersGroup,inactive
bewerken,Groep,205951,GO Vlinderwijs,,,Eric Sasselaan,2,,2020,ANTWERPEN,,01/10/2021,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0205/95120+++,directie@schoolvlinderwijs.be,26958,01/10/2020,membersGroup,inactive
bewerken,Groep,208466,Vlaamse Wiskunde Olympiade,,,Etienne Sabbelaan,53,,8500,Kortrijk,,01/05/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/46613+++,stijn.symens@gmail.com,29482,01/05/2022,membersGroup,inactive
bewerken,Groep,9839,PROV. TECHN. SCHOOL,,,EUROPAPLEIN,36,,3630,MAASMECHELEN,1/01/1900,01/05/2025,Betaald,Lidkaart afprinten | Etiket afprinten,30,+++000/0009/83942+++,ptsmm@limburg.be,18628,01/05/2024,membersGroup,inactive
bewerken,Groep,211828,BSGO Comenius,,,F. Vande Sandestraat,15,,1081,KOEKELBERG,,01/11/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/82877+++,directie@bscomenius.be,32861,01/11/2023,membersGroup,inactive
bewerken,Groep,208190,KWB Balen,,,Fabiolalaan,9,,2490,Balen,21/03/2007,01/04/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/19028+++,jef.vangompel@skynet.be,29205,01/04/2022,membersGroup,inactive
bewerken,Groep,212577,VV Groot Kapelle,,,FAZANTENLAAN,22,,1880,KAPELLE-OP-DEN-BOS,,01/02/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0212/57750+++,vvgrootkapelle@gmail.com,33616,01/02/2024,membersGroup,inactive
bewerken,Groep,93111,SB OO FRUITHOF,,,FLOR ALPAERTSSTRAAT,45,,2600,BERCHEM (ANTWERPEN),1/01/2015,01/06/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0093/11188+++,DIRECTIE@FRUITHOF.BE,19399,01/06/2024,membersGroup,inactive
bewerken,Groep,208420,V.Z.W. OHR. Huldenberg,,,Florivalstraat,11A,,3040,Ottenburg-Huldenberg,,01/05/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/42064+++,johanvandurme@hotmail.com,29436,01/05/2022,membersGroup,inactive
bewerken,Groep,8349,JAN-VAN-RUUSBROECKCOLLEGE,,,FORUMLAAN,4,,1020,BRUSSEL,1/01/1900,01/03/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0008/34907+++,joris_debraekeleer@hotmail.com,18568,01/03/2024,membersGroup,inactive
bewerken,Groep,208504,Institut Ste Thérèse d'Avila,,,Fosses Berger,66,,4877,OLNE,,01/06/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/50451+++,damienne.struvay@gmail.com,29520,01/06/2022,membersGroup,inactive
bewerken,Groep,58027,Pasform vzw,,,Fr. de Merodestraat,18,,2800,MECHELEN,9/12/2009,01/03/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0058/02721+++,INFO@HETGROTEPLEIN.BE,18947,01/03/2024,membersGroup,inactive
bewerken,Groep,212918,IPSO,,,Fr. Ferrerlaan,106,,9000,GENT,,01/03/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0212/91803+++,pocolocoaanloophuis@gmail.com,33957,01/03/2024,membersGroup,inactive
bewerken,Groep,208125,Gentle Ultimate Frisbee Team,,,Fr. van Ryhovelaan,57,bus 001,9000,GENT,,01/03/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/12560+++,aline.pouille@telenet.be,29140,01/03/2022,membersGroup,inactive
bewerken,Groep,202185,Vige Antwerpen vzw,,,Frankrijklei,96A,bus 4,2000,ANTWERPEN,,01/04/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0202/18537+++,harry.geyskens@icloud.com,23175,01/04/2022,membersGroup,inactive
bewerken,Groep,209471,Vereniging voor de Verenigde Naties,,,Frère-Orbanstraat,27,,8400,OOSTENDE,,01/11/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/47148+++,penningmeester@vvn.be,30498,01/11/2022,membersGroup,inactive
bewerken,Groep,210605,I S M Bouillon,,,G lorand,3,,6830,BOUILLON,,01/04/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0210/60518+++,annefdion@hotmail.com,31635,01/04/2023,membersGroup,inactive
bewerken,Groep,213296,Vlaams Jeugd Parlement VZW,,,G. De Donderstraat,39,,1852,Beigem,,01/05/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/29690+++,info@vlaamsjeugdparlement.be,34337,01/05/2024,membersGroup,inactive
bewerken,Groep,99153,GYM 90 BERINGEN VZW,,,G. GEZELLESTRAAT,28,,3580,BERINGEN,29/03/2017,01/04/2022,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0099/15319+++,MARKSWERTS@TELENET.BE,19792,01/04/2021,membersGroup,inactive
bewerken,Groep,204671,Gezinsbond Melsbroek,,,Galmartstraat,3,,1820,Melsbroek,,01/03/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0204/67101+++,miek.decoster@telenet.be,25668,01/03/2022,membersGroup,inactive
bewerken,Groep,206850,Kon.Harmonie Vrede en Vermaak vzw,,,Ganzenbollaan,46,,2550,Kontich,,01/08/2022,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0206/85046+++,secretaris@vredeenvermaak.be,27862,01/08/2021,membersGroup,inactive
bewerken,Groep,208448,VZW K.l De Goede-St.-Andreasinst.Humaniora,,,Garenmarkt,8,,8000,BRUGGE,,01/05/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/44892+++,vaes.stefan1@telenet.be,29464,01/05/2022,membersGroup,inactive
bewerken,Groep,204942,MZE,,,Garenstraat,57,,9900,Eeklo,,01/04/2021,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0204/94278+++,m.engels@telenet.be,25941,01/04/2020,membersGroup,inactive
bewerken,Groep,93764,GO DALTONSCHOOL MERELBEKE,,,GAVERSESTEENWEG,195,,9820,MERELBEKE,5/05/2015,01/08/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0093/76462+++,inge.thomas@scholengroep.gent,19448,01/08/2023,membersGroup,inactive
bewerken,Groep,91221,KFC SPARTA PETEGEM,,,GAVERSESTEENWEG,240,,9800,DEINZE,28/07/2014,01/06/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0091/22141+++,SECRETARIAAT@KFCSPARTAPETEGEM.BE,19324,01/06/2024,membersGroup,inactive
bewerken,Groep,210615,VZW KFC Sparta Petegem,,,Gaversesteenweg,240,,9800,DEINZE,,01/04/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0210/61528+++,secretariaat@kfcspartapetegem.be,31646,01/04/2024,membersGroup,inactive
bewerken,Groep,204819,Freinetschool het Wijdeland,,,Geelstraat,51,bus A,3800,Brustem,,01/03/2021,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0204/81952+++,hilde.coenen@wijdeland.be,25816,01/03/2020,membersGroup,inactive
bewerken,Groep,212590,Campus Russelberg Tessenderlo,,,Gehagenstraat,58,,3980,TESSENDERLO,,01/02/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0212/59063+++,seurswannes@hotmail.com,33629,01/02/2024,membersGroup,inactive
bewerken,Groep,208357,Sint-Martinus-Sport,,,Gellenberg,18,bus A,3210,LUBBEEK,,01/05/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/35701+++,mariouyttebroek@hotmail.com,29373,01/05/2022,membersGroup,inactive
bewerken,Groep,38287,MIRHO vzw - VTI SPIJKER,,,GELMELSTRAAT,62,,2320,HOOGSTRATEN,23/10/2007,01/05/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0038/28769+++,KIRSTEN.HUYBRECHTS@MARKDAL.BE,18816,01/05/2024,membersGroup,inactive
bewerken,Groep,210631,githo Nijlen,,,Gemeentestraat,41,,2560,NIJLEN,,01/05/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0210/63144+++,aline.vanorshaegen@gmail.com,31662,01/05/2024,membersGroup,inactive
bewerken,Groep,99588,KFC TONGERLO,,,GENEINDE,48,bus 2,2260,WESTERLO,22/05/2017,01/07/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0099/58866+++,INFO@KFCTONGERLO.BE,19850,01/07/2023,membersGroup,inactive
bewerken,Groep,212871,UG-fac.ing-vakgr.omg.-ForNaLab,,,Geraardsbergsesteenweg,267,,9090,Melle,,01/03/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0212/87153+++,Louis.verschuren@ugent.be,33910,01/03/2024,membersGroup,inactive
bewerken,Groep,35675,SBS DE HAZELAAR,,,GERAARDSBERGSESTWG,184,,9400,Nederhasselt,5/09/2007,01/03/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0035/67576+++,DEHAZELAAR@TELENET.BE,18800,01/03/2023,membersGroup,inactive
bewerken,Groep,203739,Hasp-O Centrum vzw,,,Gildestraat,22,,3800,Sint-Truiden,,01/10/2021,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0203/73939+++,driessomers@hotmail.com,24735,01/10/2020,membersGroup,inactive
bewerken,Groep,200815,VBS GITS GROEIT,,,GITSBERGSTRAAT,15,,8830,GITS,,01/06/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0200/81525+++,celine.bossaert@staho.be,21477,01/06/2023,membersGroup,inactive
bewerken,Groep,206815,Next Generation Church Mainland EU,,,Gitschotelei,250,bus 1,2140,Borgerhout,,01/08/2022,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0206/81511+++,ngconebody.onechrist@gmail.com,27827,01/08/2021,membersGroup,inactive
bewerken,Groep,207516,vzw wp de molenspurters Meulebeke,,,Godshuisstraat,1,,8760,Meulebeke,,01/03/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0207/51633+++,derynckbuyse@hotmail.com,28530,01/03/2024,membersGroup,inactive
bewerken,Groep,207454,Berteeles Buddies,,,Goedendaglaan,62,,8500,Kortrijk,,01/03/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0207/45468+++,simon.vanherweghe@gmail.com,28468,01/03/2022,membersGroup,inactive
bewerken,Groep,206672,VK Knesselare VZW,,,Goedingenstraat,28,,,9881 Bellem,,01/07/2022,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0206/67262+++,jean.pierre.buyle@telenet.be,27679,01/07/2021,membersGroup,inactive
bewerken,Groep,26575,TRAPPITISTEN,,,GOOTSTRAAT,15,,3800,SINT-TRUIDEN,1/01/1900,01/03/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0026/57594+++,DIEDERIK.DELEERSNYDER@KULEUVEN.BE,18720,01/03/2024,membersGroup,inactive
bewerken,Groep,202379,Badminton club Inteam,,,Graaf van Hoornlaan,9,,2070,ZWIJNDRECHT,,01/05/2022,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0202/37937+++,pat.duym@telenet.be,23369,01/05/2021,membersGroup,inactive
bewerken,Groep,7725,BS ATHENEUM AALST,,,GRAANMARKT,14,,9300,AALST,1/01/1900,01/06/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0007/72562+++,secretariaat@bsatheneumaalst.be,18554,01/06/2023,membersGroup,inactive
bewerken,Groep,48355,ANIMO VZW,,,GRASMARKT,105,bus 44,1000,BRUSSEL,1/12/2008,01/07/2021,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0048/35549+++,INFO@ANIMOWEB.BE,18889,01/07/2020,membersGroup,inactive
bewerken,Groep,210490,EFPSA,,,GRASMARKT GALERIE AGORA,B412,bus B105/18,1000,Brussel,,01/04/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0210/49097+++,ipp@efpsa.org,31520,01/04/2023,membersGroup,inactive
bewerken,Groep,206468,KAAP,,,Groenestraat,19b,,8000,Brugge,,01/04/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0206/46852+++,evy.vancalbergh@kaap.be,27475,01/04/2023,membersGroup,inactive
bewerken,Groep,202414,GBS Eksel,,,Groenstraat,8,,3940,Hechtel-Eksel,,01/05/2022,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0202/41472+++,info@gbs-eksel.be,23404,01/05/2021,membersGroup,inactive
bewerken,Groep,41415,INST STELLA MATUTINA,,,GROENSTRaat,15,,9660,BRAKEL,1/04/2008,01/05/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0041/41593+++,ERWIN.VALLEZ@SKYNET.BE,18857,01/05/2023,membersGroup,inactive
bewerken,Groep,207989,Wandelgroep Post en Spoor,,,Groenstraat,104,,1730,Asse,,01/03/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0207/98921+++,marc.meert3@skynet.be,29004,01/03/2024,membersGroup,inactive
bewerken,Groep,97205,DBOC VZW DON BOSCO GROENVELD,,,GROENVELDSTRAAT,44,,3001,HEVERLEE,1/06/2016,01/06/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0097/20511+++,INFO@DBGROENVELD.BE,19681,01/06/2023,membersGroup,inactive
bewerken,Groep,89331,BUSO KASTERLINDEN,,,GROOT BIJGAARDENSTRAAT,434,,1082,BRUXELLES,4/03/2014,01/06/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0089/33191+++,secretariaat@kasterlinden-vgc.be,19256,01/06/2023,membersGroup,inactive
bewerken,Groep,213089,VB Sint-Gertrudis,,,Grootveldstraat,2,,3400,LANDEN,,01/04/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/08977+++,boekhouding@vrijdebasisschoollanden.be,34128,01/04/2024,membersGroup,inactive
bewerken,Groep,205189,ZVC Los Frèros Rummen,,,Grote Baan,128,,3454,Rummen,,01/05/2021,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0205/18934+++,geraertsbrecht@hotmail.com,26189,01/05/2020,membersGroup,inactive
bewerken,Groep,89028,SINT ALOYSIUSCOLLEGE MENEN,,,GROTE MARKT,13,,8930,MENEN,4/02/2014,01/02/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0089/02879+++,COLLEGE@SIALME.BE,19248,01/02/2024,membersGroup,inactive
bewerken,Groep,205946,Crea16,,,Grotehondstraat,50,,2018,ANTWERPEN,,01/05/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0205/94615+++,crea16@so.antwerpen.be,26953,01/05/2024,membersGroup,inactive
bewerken,Groep,208768,Mols ACCORDEONENSEMBLE - Gem Academie Muziek&Woord,,,Guido Gezellestraat,31,bus A,2400,MOL,,01/07/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/76824+++,ludomarien@live.be,29790,01/07/2022,membersGroup,inactive
bewerken,Groep,209828,DON BOSCO WOLUWE,,,GULDENDALLAAN,90,,1150,,,01/12/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/82817+++,ELISABETH.VERSCHOORE@DONBOSCOBRUSSEL.BE,30857,01/12/2022,membersGroup,inactive
