Bewerken,Type,Lidkaartnummer,Organisatie/vereniging,Naam,Familienaam,Straat,Huisnummer,Bus,Pc,Gemeente,Geboortedatum,Vervalt,Status,Afdrukken,Prijs,ogm,E-mailadres,Nid,Betaald op,userGroups,status
bewerken,Groep,93551,KOM VZW,,,J. CALASANZSTRAAT,2,bus A,2400,MOL,8/04/2015,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0093/55143+++,VBSDETOREN@TELENET.BE,19432,01/11/2024,membersGroup,inactive
bewerken,Groep,214397,Watermusic vzw,,,Kaaskerkestraat,64,,8600,Kaaskerke,,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0214/39727+++,strijkersdagen@gmail.com,35447,01/11/2024,membersGroup,inactive
bewerken,Groep,71898,SINT JOZEFSCHOOL,,,KAASMARKT,38,,1780,WEMMEL,16/11/2011,01/12/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0071/89821+++,ST.JOZEFSCHOOL@SCARLET.BE,19073,01/12/2024,membersGroup,inactive
bewerken,Groep,214814,Olvi Pius X,,,Kapellestraat,7,,9240,ZELE,,01/02/2026,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0214/81456+++,evy.vandeneste@kaozele.be,35866,01/02/2025,membersGroup,inactive
bewerken,Groep,26762,REYNAERTSCHOOL,,,KATTESTRAAT,68,,9150,KRUIBEKE,1/01/1900,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0026/76287+++,SECRETARIAAT@BASISSCHOOLREYNAERT.BE,18721,01/07/2024,membersGroup,inactive
bewerken,Groep,94843,WIELERTEAM WAASLAND VZW,,,KEIZERSTRAAT,94,,9120,HAASDONK,12/08/2015,01/08/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0094/84374+++,CHARLES.VERHEGGEN@ELENET.BE,19509,01/08/2024,membersGroup,inactive
bewerken,Groep,213567,Koninklijke Football Club Berg-Op,,,Kerkhoflaan,28,,1910,Kampenhout,,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/56770+++,jvk.tim@gmail.com,34615,01/07/2024,membersGroup,inactive
bewerken,Groep,209102,Gemeentelijke Basisschool,,,Kerkomsesteenweg,45,,3370,BOUTERSEM,,01/10/2026,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/10267+++,mariannetaes@gbsboutersem.be,30128,01/10/2025,membersGroup,inactive
bewerken,Groep,76381,DE OESTER,,,KERKPLEIN,1,,1755,GOOIK,8/04/2012,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0076/38142+++,MARLEEN.HANSELAER@GOOIK.BE,19102,01/07/2024,membersGroup,inactive
bewerken,Groep,205944,De Schuit,,,kerkstraat,19,,3540,HERK-DE-STAD,,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0205/94413+++,directieschulen@deschuit.be,26951,01/11/2024,membersGroup,inactive
bewerken,Groep,209120,Grootouders voor het Klimaat,,,Kerkstraat,56,bus GLVL,2640,Mortsel,,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/12085+++,info@gvhk.be,30146,01/11/2024,membersGroup,inactive
bewerken,Groep,200372,Junior Argonauts vzw,,,Kerkstraat,281,,9050,Gentbrugge,,01/09/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0200/37267+++,karolien@theargonauts.be,21031,01/09/2024,membersGroup,inactive
bewerken,Groep,209103,Vrije Basisschool,,,Kerkstraat,12,,9550,HERZELE,,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/10368+++,info@vbsh.be,30129,01/11/2024,membersGroup,inactive
bewerken,Groep,79801,OLV HEMELVAARTINST.,,,KEUKELDAM,17,,8790,WAREGEM,13/09/2012,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0079/80167+++,INFO@HEMELVAART.BE,19136,01/10/2024,membersGroup,inactive
bewerken,Groep,36250,DE BIJ,,,KLEEMPUTTENSTRAAT,16,,1770,LIEDEKERKE,17/09/2007,01/01/2026,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0036/25069+++,BS.LIEDEKERKE@RAGO.BE,18807,01/01/2025,membersGroup,inactive
bewerken,Groep,67716,DE ZONNEWIJZER,,,KLEINE HEMMENWEG,2,,3520,ZONHOVEN,29/04/2011,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0067/71610+++,SECRETARIAAT@DEZONNEWIJZERZONHOVEN.BE,19040,01/11/2024,membersGroup,inactive
bewerken,Groep,213574,KVC 't Meetjesland,,,Kloosterstraat,39,,9910,KNESSELARE,,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/57477+++,fredy@kvc-meetjesland.be,34622,01/07/2024,membersGroup,inactive
bewerken,Groep,100564,VBS DE KLEINE PRINS,,,KLOOSTERSTRAAT,18-20,,9940,KLUIZEN,1/01/2017,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0100/56472+++,DIRECTIE@VB-DEKLEINEPRINS.BE,19891,01/11/2024,membersGroup,inactive
bewerken,Groep,211026,VBS Sint-Eloois-Winkel,,,Kloosterstraat,1,,8880,Sint-Eloois-Winkel,,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/02651+++,directie.sew@moorsledegem.be,32057,01/07/2024,membersGroup,inactive
bewerken,Groep,8861,STEEDS VOORAAN KONTICH,,,KON. ASTRIDLAAN,78,,2550,KONTICH,1/01/1900,01/09/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0008/86134+++,STEEDS.VOORAAN@TELENET.BE,18594,01/09/2024,membersGroup,inactive
bewerken,Groep,61644,JONG N-VA VZW,,,KONINGSSTRAAT,47,bus 6,1000,BRUSSEL,1/01/1900,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0061/64449+++,JONG@N-VA.BE,18996,01/07/2024,membersGroup,inactive
bewerken,Groep,212442,Leuvens Alumni Orkest,,,Korbeekhof,10,,3360,Korbeek-Lo,,01/12/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0212/44212+++,ann.marynissen@telenet.be,33481,01/12/2024,membersGroup,inactive
bewerken,Groep,205970,Encounter Vlaanderen,,,Korbeek-Losestraat,1,,3001,Heverlee,,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0205/97039+++,info@encountervlaanderen.be,26977,01/10/2024,membersGroup,inactive
bewerken,Groep,208548,Leuvense Oldtimer Vrienden,,,Kortrijkstraat,310,,3010,Kessel Lo,,01/12/2026,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/54895+++,jlaeremans@telenet.be,29564,01/12/2025,membersGroup,inactive
bewerken,Groep,213842,'t Klein Muziek Brakel,,,Kouterstraat,11,,9820,Merelbeke,,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/84254+++,tkleinmuziekbrakel@gmail.com,34890,01/10/2024,membersGroup,inactive
bewerken,Groep,213611,Zorganta vzw,,,Krommekeerstraat,30,,8755,Ruiselede,,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/61117+++,info@zorgante.be,34659,01/07/2024,membersGroup,inactive
bewerken,Groep,213807,Basket Zonhoven vzw,,,Kruisheideweg,30,,3520,ZONHOVEN,,01/08/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/80719+++,secretariaat@basketzonhoven.be,34855,01/08/2024,membersGroup,inactive
bewerken,Groep,208451,VBS Gijzegem,,,Kruisstraat,2,,9308,Gijzegem,,01/05/2026,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/45195+++,nienke.vanhauwermeiren@svibasisschool.be,29467,01/05/2025,membersGroup,inactive
bewerken,Groep,213839,Maïsrakkers,,,Kuiperstraat,1,,9270,LAARNE,,01/08/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/83951+++,ann.vdv.laarne@telenet.be,34887,01/08/2024,membersGroup,inactive
bewerken,Groep,59215,BLOEIENDE KERSELAAR,,,L. VANDER SWAELMENLAAN,25,,1170,BRUSSEL (WATERMAAL-BOSVOORDE),9/03/2010,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0059/21545+++,BS.WATERMAAL-BOSVOORDE@RAGO.BE,18966,01/07/2024,membersGroup,inactive
bewerken,Groep,93727,'T LAERHOF,,,LAARSEBAAN,100,,2170,MERKSEM (ANTWERPEN),1/01/2015,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0093/72725+++,INFO@HETLAERHOF.BE,19444,01/07/2024,membersGroup,inactive
bewerken,Groep,200816,Onyx,,,LANGE BEELDEKENSSTRAAT,264,,2060,ANTWERPEN,,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0200/81626+++,LANGEBEELDEKENS@STEDELIJKLYCEUM.BE,21478,01/10/2024,membersGroup,inactive
bewerken,Groep,214696,Internaat OLVP,,,Langestraat,66,,9050,Ledeberg,,01/12/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0214/69635+++,info@internaatolvp.be,35748,01/12/2024,membersGroup,inactive
bewerken,Groep,9711,V.T.I.,,,LANGESTRAAT,199,,2240,ZANDHOVEN,1/01/1900,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0009/71111+++,michelcristiaensen@telenet.be,18620,01/07/2024,membersGroup,inactive
bewerken,Groep,209099,Athénée Royal Eupen,,,Lascheterweg,20,,4700,Eupen,,01/09/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/09964+++,joelle.delbrouck@kae.be,30125,01/09/2024,membersGroup,inactive
bewerken,Groep,97208,TECHNIGO!,,,LEDEBAAN,101,,9300,AALST,1/06/2016,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0097/20814+++,PERSONEELSDIRECTEUR@TECHNIGO.BE,19683,01/07/2024,membersGroup,inactive
bewerken,Groep,214768,Vesaliusinstituut Oostende,,,Leffingestraat,1,,8400,Oostende,,01/01/2026,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0214/76810+++,jan.depreitere@vesaliusinstituut.be,35820,01/01/2025,membersGroup,inactive
bewerken,Groep,2941,THOMAS MORE KEMPEN VZW,,,LEPELSTRAAT,2,,2290,VORSELAAR,1/01/1900,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0002/94131+++,info.vorselaar@thomasmore.be,18411,01/07/2024,membersGroup,inactive
bewerken,Groep,5591,L.P. BOON,,,LEUVESTRAAT,37,,9320,EREMBODEGEM (AALST),1/01/1900,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0005/59162+++,BS.EREMBODEGEM@RAGO.BE,18479,01/07/2024,membersGroup,inactive
bewerken,Groep,203687,Oud-leiding Chiro Westerlo,,,Leyse Hoevestraat,26,,2260,Westerlo,,01/09/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0203/68784+++,elsa.emma.wouters@telenet.be,24683,01/09/2024,membersGroup,inactive
bewerken,Groep,213551,Mirho VZW - ASO Spijker,,,Lindendreef,37,,2320,Hoogstraten,,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/55154+++,dorien.bolckmans@spijker.be,34599,01/07/2024,membersGroup,inactive
bewerken,Groep,95024,VIA LOUIZA,,,LOUIZASTRAAT,17,,2000,ANTWERPEN,1/01/2015,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0095/02461+++,eddy.palmers@SO.ANTWERPEN.BE,19517,01/07/2024,membersGroup,inactive
bewerken,Groep,6871,BALENSE BYCICLE CLUB VZW,,,MAALDERSSTRAAT,81,,2400,MOL,1/01/1900,01/09/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0006/87181+++,MARC.STESSENS@TELENET.BE,18535,01/09/2024,membersGroup,inactive
bewerken,Groep,201029,Inst. Saint-Roch Theux Spa,,,Marché,2,,4910,Theux,,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,37,+++000/0201/02945+++,boun@isrt.be,21691,01/11/2024,membersGroup,inactive
bewerken,Groep,209084,Evang. K. Lev. Hoop Herentals,,,Markgravenstraat,82,,2200,HERENTALS,,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/08449+++,linkspa@edpnet.be,30110,01/11/2024,membersGroup,inactive
bewerken,Groep,8858,Howest-International Office,,,MARKSESTEENWEG,58,,8500,KORTRIJK,1/01/1900,01/12/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0008/85831+++,ann.christiaens@howest.be,18592,01/12/2024,membersGroup,inactive
bewerken,Groep,211859,Zeuntcomité Geel vzw,,,Markt,1,,2440,GEEL,,01/09/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/85911+++,geyskens@gmail.com,32892,01/09/2024,membersGroup,inactive
bewerken,Groep,96464,KOBOS vzw,,,Mechelseweg,129,,1880,KAPELLE-OP-DEN-BOS,15/03/2016,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0096/46446+++,boekhouding@kobos.be,19607,01/10/2024,membersGroup,inactive
bewerken,Groep,206516,Richtpunt Campus Hamme,,,Meulenbroekstraat,15,,9220,Hamme,,01/09/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0206/51603+++,lieselotte.clarisse@richtpunthamme.be,27523,01/09/2024,membersGroup,inactive
bewerken,Groep,207336,Ludentia vrijetijdsdienst OLO vzw,,,Miksebaan,264,bus B,2930,BRASSCHAAT,,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0207/33647+++,ludentia@olo.be,28349,01/11/2024,membersGroup,inactive
bewerken,Groep,211720,FORUM-Federatie vzw,,,Moeshofstraat,163,,2170,Merksem,,01/09/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/72066+++,linda@forumfederatie.be,32753,01/09/2024,membersGroup,inactive
bewerken,Groep,94058,BSBO DE HORIZON,,,MOLENDREEF,57,,9300,AALST,8/06/2015,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0094/05865+++,INFO@IBSODEHORIZON.BE,19481,01/11/2024,membersGroup,inactive
bewerken,Groep,46099,VALEIRIAAN,,,MOLENSTRAAT,66,,1840,STEENHUFFEL,23/09/2008,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0046/09924+++,INFO@VALERIAAN.BE,18882,01/10/2024,membersGroup,inactive
bewerken,Groep,214231,KFC Nijlen vzw,,,Mussenpad,22,,2560,NIJLEN,,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0214/23155+++,sv.janssens@gmail.com,35280,01/10/2024,membersGroup,inactive
bewerken,Groep,209649,VZW Kon. Fanf. De Vrijheidszonen,,,Nelisveld,4,,3640,Kinrooi,,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/64932+++,vankerkom.winand@gmail.com,30676,01/11/2024,membersGroup,inactive
bewerken,Groep,212108,INSTITUT SAINT-LAURENT,,,Nérette,2,,6900,MARCHE-EN-FAMENNE,,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0212/10866+++,murielle.brisbois@elmarche.be,33143,01/10/2024,membersGroup,inactive
bewerken,Groep,211829,VBS Den Dries,,,Nieuwe Weg,11,,3770,RIEMST,,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/82978+++,vbszzbk@rievoe.be,32862,01/11/2024,membersGroup,inactive
bewerken,Groep,214656,Turnclub De Zeester,,,Nieuwpoortsesteenweg,279,bus 00.01,8400,OOSTENDE,,01/12/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0214/65692+++,info@turnclubdezeester.be,35708,01/12/2024,membersGroup,inactive
bewerken,Groep,93142,BS BISTERVELD,,,NIEUWSTRAAT,26,,2560,KESSEL,1/01/2015,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0093/14222+++,SECRETARIAAT@BISTERVELD.BE,19404,01/07/2024,membersGroup,inactive
bewerken,Groep,209450,Centrumschool Wingene,,,Nieuwstraat,16,,8750,WINGENE,,01/09/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/45027+++,hubert.kaes@3span.be,30477,01/09/2024,membersGroup,inactive
bewerken,Groep,212109,Team Kempen Cycling vzw,,,O-L-Vrouwstraat,17,,2300,TURNHOUT,,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0212/10967+++,janintven_senior@skynet.be,33144,01/10/2024,membersGroup,inactive
bewerken,Groep,209893,Diabetes Liga vzw,,,Ottergemsesteenweg,456,,9000,GENT,,01/12/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/89382+++,boekhouding@diabetes.be,30922,01/12/2024,membersGroup,inactive
bewerken,Groep,211075,'T KLEIN ATHENEUM,,,OUDE VESTENSTRAAT,12,,3300,TIENEN,,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/07503+++,SECRETARIAAT@KLEINATHENEUM.BE,32106,01/07/2024,membersGroup,inactive
bewerken,Groep,209449,Het Pieterke,,,P. Van Isackerlaan,1A,,2100,Deurne,,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/44926+++,hetpieterke@so.antwerpen.be,30476,01/11/2024,membersGroup,inactive
bewerken,Groep,208042,Luca School of Arts,,,Paleizenstraat,70,,1030,SCHAARBEEK,,01/12/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/04274+++,ha.nguyen@luca-arts.be,29057,01/12/2024,membersGroup,inactive
bewerken,Groep,207436,S.W.E.M.-VRIENDEN VZW,,,PALINGSTRAAT,1,,9185,WACHTEBEKE,,01/12/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0207/43650+++,eric.willems@swem.be,28450,01/12/2024,membersGroup,inactive
bewerken,Groep,214488,HZW Halen wielerclub,,,Pandputweg,48,,3545,HALEN,,01/12/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0214/48821+++,myriam.diepvens@gmail.com,35539,01/12/2024,membersGroup,inactive
bewerken,Groep,203433,Kivola Riemst,,,PANISVELD,9,,3770,Vlijtingen,,01/08/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0203/43324+++,nassen.chris@gmail.com,24424,01/08/2024,membersGroup,inactive
bewerken,Groep,202040,Kantklosgroep De Kievit,,,Papenaardekenstraat,198,,2900,SCHOTEN,,01/08/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0202/04086+++,info@bkoobd.be,23030,01/08/2024,membersGroup,inactive
bewerken,Groep,200814,GEM. VRIJE BASISSCHOOL,,,PASTORIJSTRAAT,3,,2590,BERLAAR,,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0200/81424+++,DIRECTIE@VBSBERLAAR.BE,21476,01/10/2024,membersGroup,inactive
bewerken,Groep,207326,Freinetschool De Pluim,,,Pauwenlaan,55,,2660,Hoboken,,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0207/32637+++,Niels@freinetschooldepluim.be,28339,01/11/2024,membersGroup,inactive
bewerken,Groep,53776,ECOLE BILINGUE,,,PLACE BOIS DE LESSINES,5,,7866,BOIS-DE-LESSINES,18/08/2009,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0053/77638+++,AN.DEKEYSER@HOTMAIL.COM,18930,01/10/2024,membersGroup,inactive
bewerken,Groep,213891,Louvain School Of Management,,,Place des Doyens,1,,1348,Louvain-La-Neuve,,01/09/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/89106+++,lsm-cems@uclouvain.be,34939,01/09/2024,membersGroup,inactive
bewerken,Groep,211434,ACIS CLAIRVAL,,,Place Joseph Maréchal,5,,6940,Barvaux-Sur-Ourthe,,01/08/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/43471+++,clairval-barvaux@acis-group.org,32467,01/08/2024,membersGroup,inactive
bewerken,Groep,100215,DE BERGPALLIETERS VZW,,,PLATTEPUT,18,,9255,BUGGENHOUT,28/08/2017,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0100/21514+++,MARC.BUYS@BERGPALLIETERS.BE,19700,01/10/2024,membersGroup,inactive
bewerken,Groep,209033,Hamok vzw,,,Poelstraat,7,,3520,ZONHOVEN,,01/09/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/03395+++,anverberne@hotmail.com,30059,01/09/2024,membersGroup,inactive
bewerken,Groep,98566,HUJO vzw,,,Pottenbrug,4,,2000,ANTWERPEN,24/11/2016,01/12/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0098/56614+++,INFO@HUJO.BE,19045,01/12/2024,membersGroup,inactive
bewerken,Groep,211178,BOAS VZW,,,PR. ROOSEVELTPLEIN,20,,8500,KORTRIJK,,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/17809+++,coordinatie@boasvzw.be,32211,01/07/2024,membersGroup,inactive
bewerken,Groep,101330,ATHENEUM CAMPUS L. ZIMMER,,,PREDICKHERENLAAN,18,,2500,LIER,1/01/2018,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0101/33062+++,LOUIS@ATHENEUMLIER.BE,19950,01/10/2024,membersGroup,inactive
bewerken,Groep,98387,OUD LEIDING CHIRO WERCHTER,,,PRETERSTRAAT,52,,3118,WERCHTER,26/10/2016,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0098/38729+++,rosan.heremans@gmail.com,19735,01/07/2024,membersGroup,inactive
bewerken,Groep,203349,BBC Optima vzw,,,Processieweg,8,,3980,TESSENDERLO,,01/08/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0203/34937+++,bvba.lemmens@gmail.com,24340,01/08/2024,membersGroup,inactive
bewerken,Groep,209105,De Wereldreiziger,,,Quellinstraat,31,,2018,ANTWERPEN,,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/10570+++,dewereldreiziger@so.antwerpen.be,30131,01/10/2024,membersGroup,inactive
bewerken,Groep,213279,Campus Redingenhof,,,Redingenstraat,90,,3000,LEUVEN,,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/27973+++,boekhouding@ckaredingenhof.be,34320,01/11/2024,membersGroup,inactive
bewerken,Groep,95223,VRIJE BASISSCHOOL,,,Reningelststraat,56,,8956,KEMMEL,1/01/2015,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0095/22366+++,VLSCHOOLLOKET@SCARLET.BE,19524,01/10/2024,membersGroup,inactive
bewerken,Groep,16311,CAMPUS DE HELIX,,,RIJKSWEG,357,,3630,MAASMECHELEN,1/01/1900,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0016/31115+++,eric.gendera@campusdehelix.be,18685,01/10/2024,membersGroup,inactive
bewerken,Groep,203706,Ecole en Couleurs,,,Rodenbachstraat,37,,1190,VORST,,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0203/70606+++,bureauencouleurs@gmail.com,24702,01/10/2024,membersGroup,inactive
bewerken,Groep,94953,GOSPELGROEP AKKOORD VZW,,,ROMERSHOVENSTRAAT,136,,3730,HOESELT,24/08/2015,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0094/95387+++,GOSPELAKKOORD@GMAIL.COM,19514,01/11/2024,membersGroup,inactive
bewerken,Groep,209882,Polo Rouge Tournai,,,Rue Carlos Gallaix,213B,,7500,TOURNAI,,01/12/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/88271+++,polorougetournai@gmail.com,30911,01/12/2024,membersGroup,inactive
bewerken,Groep,214420,Maison com. de Saint-Nicolas,,,rue de l’hôtel communale,63,,4420,- Saint-Nicolas,,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0214/42050+++,joelle.beaujean@gmail.com,35470,01/11/2024,membersGroup,inactive
bewerken,Groep,214398,IET Notre-Dame,,,Rue de la Science,50-62,,6000,Charleroi,,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0214/39828+++,stephanie.bary@iet-notre-dame.eu,35448,01/11/2024,membersGroup,inactive
bewerken,Groep,213526,Royal UAAE Basket Club,,,Rue des champs 78,78,,1040,ETTERBEEK,,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/52629+++,gilles_oneal@hotmail.com,34574,01/07/2024,membersGroup,inactive
bewerken,Groep,97054,ECOLE FONDAMENTALE AUTONOME,,,RUE DEVANT LA VAUX,2,,4990,LIERNEUX,1/01/2016,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0097/05454+++,DAVID.VAESSEN@HOTMAIL.COM,19665,01/10/2024,membersGroup,inactive
bewerken,Groep,99678,ECOLE COMMUNALE DE TIHANGE,,,RUE DU CENTRE,18,,4500,HUY,1/01/2017,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0099/67859+++,TIHANGE@HUY.BE,19856,01/07/2024,membersGroup,inactive
bewerken,Groep,213698,Les Jeunes Téméraires de Louv-la-N.,,,rue du culot,46,,1320,BEAUVECHAIN,,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/69807+++,camille.catoire.camille@gmail.com,34746,01/07/2024,membersGroup,inactive
bewerken,Groep,209257,Institut des Ursulines,,,Rue J. Debecker,71,,1081,KOEKELBERG,,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/25728+++,ursulines1081bxl@skynet.be,30283,01/11/2024,membersGroup,inactive
bewerken,Groep,212298,Collège du Sacré Coeur,,,Rue L. Delhove,65,,1083,GANSHOREN,,01/11/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0212/29862+++,aliandre.michel94@gmail.com,33334,01/11/2024,membersGroup,inactive
bewerken,Groep,211019,t Kasteeltje,,,S. Braffortlaan,6,,3090,OVERIJSE,,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/01944+++,bs.overijse@telenet.be,32050,01/07/2024,membersGroup,inactive
bewerken,Groep,212497,Bike Racing Team Limburg VZW,,,Schansstraat,145,,3550,HEUSDEN-ZOLDER,,01/01/2026,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0212/49767+++,bikeracingteamlimburg@gmail.com,33536,01/01/2025,membersGroup,inactive
bewerken,Groep,211807,GO! A. Vermeylenschool,,,Schermplantenstraat,36,,8400,OOSTENDE,,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/80756+++,info@vermeylenschool.be,32840,01/10/2024,membersGroup,inactive
bewerken,Groep,211011,De Springplank,,,Scholtisplein,21,,3680,Neeroeteren,,01/07/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/01136+++,directie.despringplank@scholengroep14.be,32042,01/07/2024,membersGroup,inactive
bewerken,Groep,92009,GBS DE DUIZENDPOOT,,,SCHOOLSTRAAT,1,,2450,MEERHOUT,1/01/2014,01/10/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0092/00953+++,info@deduizendpoot.net,19349,01/10/2024,membersGroup,inactive
